0
1.4212	9.9833e-05
2	8.17772e-05
3	0.000597997
3	0.000367973
4	0.00368263
4	0.00192192
5	0.0238661
5	0.0123664
6	0.17168
6	0.0935839
7	1.38319
7	0.812149
